date,code,open,high,low,close,adj_factor
2022-05-27,510300,0.9637105666302176,0.9670652488737728,0.9631853328054341,0.9636769661857599,1.0
2022-05-30,510300,0.9630696844226678,0.9631030733343205,0.9603388888560431,0.9614772371530619,1.0
2022-05-31,510300,0.9518289944402095,0.952060869928066,0.9490104387470534,0.9507495046341933,1.0
2022-06-01,510300,0.9461864221313339,0.9479470456686147,0.946067682010524,0.947059791381154,1.0
2022-06-02,510300,0.9591703053563903,0.9630279465829509,0.9556521599636235,0.9568301811285923,1.0
2022-06-03,510300,0.9396876181228621,0.9407193629415251,0.9346464572041249,0.9373699998870135,1.0
2022-06-06,510300,0.9428552830381814,0.9442244943903715,0.9415928916573535,0.9424389711826414,1.0
2022-06-07,510300,0.9474855685386465,0.9492499259247946,0.9424469981986542,0.9453015644363546,1.0
2022-06-08,510300,0.93936895707333,0.9412460884623995,0.936735820222037,0.9387546842296982,1.0
2022-06-09,510300,0.9215278790432677,0.9228392942707427,0.9199248606791032,0.9227713681492286,1.0
2022-06-10,510300,0.92528371770908,0.9256038790878152,0.9228411529158675,0.9237366800846839,1.0
2022-06-13,510300,0.9182948960099976,0.9217041788849686,0.9170490463815216,0.9180511795916096,1.0
2022-06-14,510300,0.9207867525560013,0.9211188011920667,0.9187629888884448,0.9207837916539817,1.0
2022-06-15,510300,0.9244475680491459,0.9244735858547255,0.9198253517054846,0.9211910760025847,1.0
2022-06-16,510300,0.9337132390140249,0.9396420764452231,0.9320154503000972,0.9392379239336333,1.0
2022-06-17,510300,0.933525534603555,0.9382364712261063,0.9313754506657137,0.9367126450568801,1.0
2022-06-20,510300,0.9228083314757316,0.9264435154751584,0.9207529425641122,0.9254448953152544,1.0
2022-06-21,510300,0.926796199237119,0.9279330198131526,0.9252156537616005,0.9276049089008678,1.0
2022-06-22,510300,0.9296559869777659,0.930393338336987,0.9291734178652972,0.9302244095402892,1.0
2022-06-23,510300,0.942270103635388,0.946835110922296,0.9417834283126174,0.9456912187447184,1.0
2022-06-24,510300,0.9531290077485776,0.9574531810132733,0.9522042389822339,0.9553879071181858,1.0
2022-06-27,510300,0.9576781287415909,0.9602257551376789,0.9570327366635982,0.9596608071897698,1.0
2022-06-28,510300,0.9825979413763724,0.9834943776548705,0.9751882070941384,0.9768367362650384,1.0
2022-06-29,510300,0.9673392222062525,0.968185945203914,0.9605739674343722,0.9631742825872237,1.0
2022-06-30,510300,0.9550356490582016,0.9571482589724858,0.9533694008826569,0.9559803475015658,1.0
2022-07-01,510300,0.9447548385242547,0.9464010939415205,0.9444037022917025,0.9455799514922827,1.0
2022-07-04,510300,0.9387402592893273,0.942824602368397,0.9365823266619234,0.9413365498311642,1.0
2022-07-05,510300,0.9218388839628422,0.927894227347215,0.9217564108465859,0.9260798787991927,1.0
2022-07-06,510300,0.9330714256043301,0.9357443850157854,0.9304491881778796,0.9333332371949172,1.0
2022-07-07,510300,0.9287855895510846,0.9343265141709933,0.9269909349003762,0.9310152264875189,1.0
2022-07-08,510300,0.9147056271735109,0.9164772912135198,0.9140280670119175,0.9148919369349402,1.0
2022-07-11,510300,0.9005008602740648,0.9039976887065613,0.8998849114588162,0.90397256150678,1.0
2022-07-12,510300,0.9058835455867684,0.9075636749614323,0.9047104999013792,0.9075432049675644,1.0
2022-07-13,510300,0.91720897304912,0.917388880963274,0.9138666556514108,0.9168819166586992,1.0
2022-07-14,510300,0.9401110253144603,0.941331783772567,0.937638795220671,0.9392854844517435,1.0
2022-07-15,510300,0.9738596960086232,0.9767531539303602,0.9722283701362461,0.972884930782181,1.0
2022-07-18,510300,0.9748118909880218,0.9780923253788634,0.9746024064419007,0.9779110608680897,1.0
2022-07-19,510300,0.9685241456110182,0.9700124876283962,0.9644302522423053,0.9665415314002872,1.0
2022-07-20,510300,0.9404865602847906,0.9424583105033197,0.939864861935694,0.9422962478348261,1.0
2022-07-21,510300,0.9469345307932542,0.9484383452904303,0.9424503342423725,0.9454984519646747,1.0
2022-07-22,510300,0.9364643225142526,0.9385478679073468,0.9355457218841868,0.9364882337033928,1.0
2022-07-25,510300,0.9289211625653401,0.9324365977603734,0.9281870495116714,0.9319998656795729,1.0
2022-07-26,510300,0.9246435819002683,0.925625112428579,0.9195590863331682,0.9253458032256854,1.0
2022-07-27,510300,0.9247602429383096,0.9258316368113667,0.9238781188244234,0.923950056098367,1.0
2022-07-28,510300,0.9373903743582913,0.9414883896668882,0.9354273656884253,0.9360133892304698,1.0
2022-07-29,510300,0.9376304883233616,0.9384680288825803,0.9360955917100825,0.937947862636319,1.0
2022-08-01,510300,0.9397748020256684,0.9406865372688863,0.934307396589848,0.9363325912308782,1.0
2022-08-02,510300,0.9271709938770478,0.9291691610935465,0.9243309703393972,0.9249344783983842,1.0
2022-08-03,510300,0.906137033615101,0.909029197201445,0.9058153957677242,0.9066955307517939,1.0
2022-08-04,510300,0.903205122535054,0.906064361863904,0.900901870716501,0.9015820113379303,1.0
2022-08-05,510300,0.9053449104668594,0.9070170459042228,0.8977077959096517,0.9011625211568381,1.0
2022-08-08,510300,0.9249825822262783,0.9269138423921321,0.918566441871698,0.9206507702476314,1.0
2022-08-09,510300,0.91953905926018,0.9223292537434696,0.9177715332600038,0.9222571352253265,1.0
2022-08-10,510300,0.9312900652207565,0.9335339360629927,0.9273601130696657,0.9333655710761553,1.0
2022-08-11,510300,0.9312640622078254,0.9329450059585442,0.9265347889218766,0.9279570043142554,1.0
2022-08-12,510300,0.9126961027426632,0.9155782523550473,0.9119664568675357,0.9150201390810415,1.0
2022-08-15,510300,0.901775436175409,0.9068711764637517,0.8986307254356054,0.904646874662236,1.0
2022-08-16,510300,0.8959229480569558,0.8984154948144542,0.8945457285540135,0.8969695912986477,1.0
2022-08-17,510300,0.9212686003968344,0.9238364937950017,0.9193148234298226,0.9203403965174144,1.0
2022-08-18,510300,0.9112535466415875,0.913195849995834,0.9088760611753094,0.9114775441583999,1.0
2022-08-19,510300,0.9194229594309572,0.9217674216407298,0.918061264936576,0.9208607478357607,1.0
2022-08-22,510300,0.9096266872230268,0.9122316589033379,0.9077908789999308,0.9111009486954255,1.0
2022-08-23,510300,0.9199336115989319,0.9244249940812572,0.9174334578938088,0.9215090316912473,1.0
2022-08-24,510300,0.9239878624649641,0.9273213196226034,0.9220045080452268,0.9259423630021888,1.0
2022-08-25,510300,0.9294316920383081,0.9295333801129138,0.9236190818837673,0.9243699173323471,1.0
2022-08-26,510300,0.9247440129177383,0.9268999094900291,0.9221833432293397,0.9240841922507731,1.0
2022-08-29,510300,0.9189683595761041,0.9208735316501284,0.9166184959545677,0.917016744612921,1.0
2022-08-30,510300,0.9210221844981438,0.9222604101571806,0.9205113042136163,0.9221045378246243,1.0
2022-08-31,510300,0.9168394739931847,0.9184873898141925,0.9159322642115804,0.917248838503971,1.0
2022-09-01,510300,0.9024718785121968,0.9083254663384821,0.9014720235898688,0.904020039548497,1.0
2022-09-02,510300,0.8847559459396013,0.8922636982629406,0.8837243313295648,0.8904226849522952,1.0
2022-09-05,510300,0.8894778709311416,0.8945398402421094,0.8883742558988645,0.8924293330909749,1.0
2022-09-06,510300,0.905712089103962,0.9102690340483194,0.9049110373686519,0.9096650246708271,1.0
2022-09-07,510300,0.9066551926695615,0.9120269781880348,0.906544720261753,0.9115772367003094,1.0
2022-09-08,510300,0.9078323108150557,0.912419160190631,0.9070309085658795,0.9104442493046663,1.0
2022-09-09,510300,0.916642399686215,0.9176524009793108,0.9134598770042361,0.9137368138120063,1.0
2022-09-12,510300,0.9282377986653879,0.9327506553259625,0.9272162660191059,0.9283368028170426,1.0
2022-09-13,510300,0.9338349944416798,0.9353007030894916,0.927112638900167,0.9309515089650036,1.0
2022-09-14,510300,0.9274528302462536,0.927709187723,0.9247981118016347,0.9265389309883577,1.0
2022-09-15,510300,0.9408539388465367,0.9412208340342401,0.9372571096938465,0.9390901948781899,1.0
2022-09-16,510300,0.942062963357032,0.9450060896679868,0.9362438174557232,0.9441042610178445,1.0
2022-09-19,510300,0.9630471481583271,0.9645675425789058,0.9608451177600122,0.9618376543420768,1.0
2022-09-20,510300,0.9658145878852659,0.9669898910114016,0.9631938928991386,0.9641284100551476,1.0
2022-09-21,510300,0.9489213806478864,0.9506436874563423,0.947585270735242,0.950236463728985,1.0
2022-09-22,510300,0.936186724369202,0.939643756766247,0.9330445805970565,0.9349312081578901,1.0
2022-09-23,510300,0.9551057008025726,0.9559757662773525,0.9529628207151764,0.9538096160139374,1.0
2022-09-26,510300,0.9726344126033972,0.9747299575491373,0.9716497773086228,0.9739189398982515,1.0
2022-09-27,510300,0.9693789070144798,0.9741179213896182,0.968123340355671,0.9719980960829023,1.0
2022-09-28,510300,0.9649628893411142,0.9689348263473444,0.9646267453634928,0.9677130407700499,1.0
2022-09-29,510300,0.9852156203268948,0.9870055468586308,0.9847388156953832,0.9850111189173574,1.0
2022-09-30,510300,0.9729501981244463,0.9731970686238912,0.9700727836513219,0.9721872025815148,1.0
2022-10-03,510300,0.9601483307529863,0.9678726507850733,0.9584908252710763,0.9619780726832317,1.0
2022-10-04,510300,0.9696695867546207,0.972148233583634,0.9692941092428686,0.9696077211092973,1.0
2022-10-05,510300,0.9665225879648279,0.9701686768186656,0.9639075892251481,0.9652009490318552,1.0
2022-10-06,510300,0.9667475660105674,0.9678042941728534,0.9631235721249385,0.9653153684166182,1.0
2022-10-07,510300,0.9671862987247886,0.9710243710050246,0.9621059294740619,0.9635973684848987,1.0
2022-10-10,510300,0.9706485939589483,0.9730465762402579,0.9645741895115435,0.9676828839721997,1.0
2022-10-11,510300,0.9819773326249736,0.9843690992310458,0.9813623124857133,0.9843428062701267,1.0
2022-10-12,510300,0.989573162527034,0.9917600014351581,0.9852645166016892,0.9855907776275262,1.0
2022-10-13,510300,0.9921490468730789,0.9939652687340645,0.9906036165500428,0.9934149989299711,1.0
2022-10-14,510300,0.9718786895263644,0.9727700172311088,0.9676830194025743,0.9694476108423611,1.0
2022-10-17,510300,0.969213550241551,0.9699172172050468,0.9685051901944164,0.969055431499365,1.0
2022-10-18,510300,0.958522852184055,0.9608103629015938,0.9574009059180715,0.9594719219991723,1.0
2022-10-19,510300,0.9416083127127528,0.9500188381658747,0.9414875292202126,0.9457112549507407,1.0
2022-10-20,510300,0.9355809068477775,0.9377839538918524,0.9343200213007598,0.9359662954855311,1.0
2022-10-21,510300,0.9288994004291898,0.9353358658835659,0.9284140237568065,0.9323888842569392,1.0
2022-10-24,510300,0.945051708095814,0.945895944551724,0.942827022728387,0.9428628348965341,1.0
2022-10-25,510300,0.9315201260301671,0.933646750648096,0.9280770361506085,0.9281414106466734,1.0
2022-10-26,510300,0.9268736566397572,0.9308835552323612,0.9233782809341524,0.9286497795546412,1.0
2022-10-27,510300,0.9241053823889495,0.9248938383109473,0.9227020397623423,0.9234361407159547,1.0
2022-10-28,510300,0.9183762031900641,0.922121275195759,0.9182729673215004,0.9199778290724108,1.0
2022-10-31,510300,0.9298777842665514,0.9330104771713847,0.9293545048572867,0.9312824966551709,1.0
2022-11-01,510300,0.9392269205572583,0.9440592758180681,0.9370215497041325,0.9374843365885115,1.0
2022-11-02,510300,0.9527345574723518,0.9542519231220751,0.9518047049869242,0.9528226857847241,1.0
2022-11-03,510300,0.9552004585824613,0.9561697971089866,0.9491762594916888,0.9512289300729504,1.0
2022-11-04,510300,0.9423958598218063,0.9440654521248553,0.9393273393377208,0.9434878129417925,1.0
2022-11-07,510300,0.943383308403142,0.9443082431906542,0.9404707614211674,0.9411261047792713,1.0
2022-11-08,510300,0.9442593545709629,0.945940175408416,0.9425959386504302,0.9440386457075012,1.0
2022-11-09,510300,0.9480185121078313,0.9532566471524825,0.9430178102577563,0.9462113740181988,1.0
2022-11-10,510300,0.9331440397256184,0.9349586916233633,0.9316843631163937,0.9341465455998583,1.0
2022-11-11,510300,0.9352185600971158,0.9360207525636325,0.9324722650584212,0.9353298093565056,1.0
2022-11-14,510300,0.937803753027584,0.9389891288841092,0.9373679232892477,0.9380637817848009,1.0
2022-11-15,510300,0.96506849675689,0.9707518972488379,0.964573157244157,0.9670088358384616,1.0
2022-11-16,510300,0.9907849449763223,0.9908114500840537,0.9888617387323775,0.9892130896473094,1.0
2022-11-17,510300,0.9808408647812434,0.9833734528911325,0.978256256513868,0.9793125519499094,1.0
2022-11-18,510300,0.9775073051775726,0.9780183859039047,0.9743265025209695,0.9761167962802725,1.0
2022-11-21,510300,0.9628357865713345,0.9644271756358332,0.9591726106527617,0.9592972100981668,1.0
2022-11-22,510300,0.9560066328646178,0.9565405464200817,0.9518918831130875,0.9526927601467917,1.0
2022-11-23,510300,0.9556191423848174,0.9590982771114271,0.9540410884482412,0.9564798472800623,1.0
2022-11-24,510300,0.971464656559111,0.9715733427622399,0.9690316043471566,0.9705956574544496,1.0
2022-11-25,510300,0.9608739107663834,0.96326899816324,0.9602106063086723,0.9623141502080298,1.0
2022-11-28,510300,0.9550151944103961,0.9557149014460936,0.9497975817009879,0.9549616661745781,1.0
2022-11-29,510300,0.9294967359903372,0.9313732742346138,0.9283414422495259,0.9308365809342612,1.0
2022-11-30,510300,0.9328014494740151,0.9335569856622238,0.9282140466872901,0.9291886073754636,1.0
2022-12-01,510300,0.9183836861090561,0.9224877338630049,0.9157116442362201,0.9175827505510672,1.0
2022-12-02,510300,0.9114585213953302,0.9124288791645502,0.911156624184178,0.9119357099098557,1.0
2022-12-05,510300,0.9051383038112316,0.9058976512944827,0.9024517873915713,0.9025527748014311,1.0
2022-12-06,510300,0.8969973613905897,0.9039629845528468,0.8929443436165815,0.9016947192768139,1.0
2022-12-07,510300,0.8787651701773894,0.8850473828673264,0.8783864083827534,0.8830336189050453,1.0
2022-12-08,510300,0.869437909189839,0.8694582825852892,0.8661692744298596,0.8677804374705207,1.0
2022-12-09,510300,0.8905282353532326,0.8947731852248435,0.8895341028975163,0.8903990168410238,1.0
2022-12-12,510300,0.8774338039130951,0.8783405489524138,0.8746585926599493,0.8769067206078549,1.0
2022-12-13,510300,0.862841290337871,0.8694391280157696,0.8627895085770219,0.8655967884352123,1.0
2022-12-14,510300,0.8849988961741918,0.8876501780060214,0.8844976977071887,0.8850482472663492,1.0
2022-12-15,510300,0.9210182627167907,0.9213304397776353,0.916055157664598,0.9166108105935115,1.0
2022-12-16,510300,0.9057653636267141,0.9075763038309492,0.9037517781839182,0.9039772251819962,1.0
2022-12-19,510300,0.9005200159786485,0.9021447542517872,0.899694013574163,0.9001533873671237,1.0
2022-12-20,510300,0.9030605097614435,0.9068200690949717,0.9002858160433371,0.9040130949233126,1.0
2022-12-21,510300,0.9222541110026765,0.923609709769424,0.9195293887684609,0.9231282902717978,1.0
2022-12-22,510300,0.9077624782909061,0.9124863598499325,0.9067024169811619,0.9124250386099336,1.0
2022-12-23,510300,0.9104698130671428,0.9113648792353553,0.9098921159278184,0.9099071837795552,1.0
2022-12-26,510300,0.9204638731081456,0.9206197284088768,0.9174824144645461,0.9185998874562313,1.0
2022-12-27,510300,0.9200786798734584,0.928682999516657,0.918928191538001,0.9235711516090402,1.0
2022-12-28,510300,0.9181174353138098,0.9211119939022546,0.9176047201253447,0.9195771726156043,1.0
2022-12-29,510300,0.9157160368329794,0.9201943440201883,0.9139486815773225,0.9182669043483402,1.0
2022-12-30,510300,0.9013104981117813,0.9049283733193435,0.9008091958950694,0.9034035421649576,1.0
2023-01-02,510300,0.901103034583748,0.9037693302385019,0.9005803938050501,0.900987387532793,1.0
2023-01-03,510300,0.8937798476676101,0.8986149921922656,0.893199096838609,0.8982735194911213,1.0
2023-01-04,510300,0.9022700012075506,0.9059779001826656,0.8975571681198996,0.9009417886297048,1.0
2023-01-05,510300,0.8967385417705872,0.8970767666784071,0.893921538716522,0.8951190456966849,1.0
2023-01-06,510300,0.8998178516414131,0.9018221599146812,0.8996856168185856,0.9003604504556744,1.0
2023-01-09,510300,0.9061059837931824,0.9133009881557687,0.9053337568770812,0.9115329780711809,1.0
2023-01-10,510300,0.9112148021879847,0.9137212941167995,0.911172115493715,0.91339910911269,1.0
2023-01-11,510300,0.9201425445973687,0.921415598140572,0.916509345739959,0.9174279078565779,1.0
2023-01-12,510300,0.9120568787900774,0.9209368082596711,0.909230857460678,0.9181785461900863,1.0
2023-01-13,510300,0.9175788120931094,0.9197212830774816,0.9166413501573655,0.9183447632267573,1.0
2023-01-16,510300,0.9080125165119043,0.9117778872692665,0.9060626460523907,0.9105913128110625,1.0
2023-01-17,510300,0.9159861282468379,0.9171248846070755,0.9110637970117231,0.91422079648218,1.0
2023-01-18,510300,0.9118386788436805,0.9133865454634525,0.9103876173561349,0.9133185046001758,1.0
2023-01-19,510300,0.9376265303539049,0.9379969983773766,0.9347567314235322,0.9367183915685343,1.0
2023-01-20,510300,0.9560394121033421,0.9583055784425542,0.9536289915339478,0.9547437246152143,1.0
2023-01-23,510300,0.9635750440964049,0.9677886459485826,0.9581939447549235,0.9593472563650172,1.0
2023-01-24,510300,0.9503109492861854,0.951059420402667,0.948593016514742,0.9507740339192405,1.0
2023-01-25,510300,0.939182285098335,0.9397908569168056,0.9378470677959463,0.9383354312845303,1.0
2023-01-26,510300,0.948622282799134,0.9543178693837678,0.9450967420068781,0.9520153924184733,1.0
2023-01-27,510300,0.9579227260502751,0.9609331626272392,0.9542493637799464,0.9551937446362231,1.0
2023-01-30,510300,0.9591323039860475,0.9639033133106903,0.9583669511267088,0.9608861337621641,1.0
2023-01-31,510300,0.9398818411481613,0.9430270248473832,0.9383311528631145,0.9411484481353212,1.0
